"database_id","target_id","comparator_id","outcome_id","analysis_id","interaction_covariate_id","covariate_id","target_mean_before","comparator_mean_before","std_diff_before","target_mean_after","comparator_mean_after","std_diff_after"
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4013518212,0.26,0.239,0.049,0.253,0.249,0.008
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,444070212,0.046,0.036,0.049,0.033,0.036,-0.015
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4063381212,0.152,0.135,0.049,0.149,0.139,0.028
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4333000212,0.017,0.011,0.049,0.017,0.012,0.039
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,442105212,0.004,0.001,0.049,-0.002,0.002,0.006
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,43530656212,0.004,0.001,0.049,0.005,0.002,0.055
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,197610212,0.006,0.003,0.049,0.003,0.003,0.007
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,45770990212,0.006,0.003,0.049,0.003,0.003,0.007
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4252581212,-0.003,0.005,-0.049,-0.002,0.006,-0.068
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,261326212,0.767,0.787,-0.049,0.813,0.799,0.037
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4272162212,0.019,0.013,0.049,0.019,0.014,0.041
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4080011212,0.3,0.323,-0.048,0.343,0.333,0.022
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,80494212,-0.003,0.003,-0.048,-0.002,0.004,-0.056
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,198492212,-0.003,0.003,-0.048,-0.002,0.002,-0.025
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,132797212,0.3,0.323,-0.048,0.343,0.333,0.022
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4207187212,0.767,0.788,-0.048,0.814,0.799,0.037
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4155499212,0.003,0.001,0.048,0.003,0.001,0.058
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,434005212,0.1,0.086,0.048,0.093,0.09,0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4132130212,0.012,0.008,0.048,0.009,0.008,0.013
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4168700212,0.005,0.002,0.048,0.005,0.002,0.043
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4316083212,0.06,0.049,0.048,0.053,0.052,0.006
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,437827212,0.085,0.072,0.048,0.084,0.074,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4028062212,0.058,0.048,0.048,0.048,0.05,-0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,36683564212,0.014,0.009,0.047,0.014,0.009,0.04
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,252662212,0.149,0.133,0.047,0.146,0.137,0.027
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,79864212,0.023,0.017,0.047,0.024,0.017,0.045
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4208662212,0.052,0.063,-0.047,0.063,0.066,-0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4207184212,0.054,0.065,-0.047,0.066,0.068,-0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,259852212,-0.003,0.004,-0.047,0.003,0.005,-0.032
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4008576212,0.17,0.153,0.047,0.154,0.152,0.005
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,30437212,0.005,0.002,0.047,0.004,0.002,0.038
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4029305212,0.085,0.072,0.047,0.084,0.074,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4041554212,0.085,0.072,0.047,0.084,0.074,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4042584212,0.085,0.072,0.047,0.084,0.074,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,321314212,0.007,0.003,0.047,0.005,0.003,0.019
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,197676212,0.003,0.001,0.047,0.003,0.001,0.031
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,378743212,0.003,0.001,0.047,0.004,0.001,0.057
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4055223212,-0.003,0.001,0.047,-0.002,0.001,0.045
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4150125212,-0.003,0.001,0.047,-0.002,0.001,0.035
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4340383212,-0.003,0.001,0.047,-0.002,0.001,0.045
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4340942212,-0.003,0.001,0.047,-0.002,0.001,0.045
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4178664212,0.006,0.003,0.047,0.004,0.003,0.025
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,138708212,0.004,0.002,0.046,0.003,0.002,0.028
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,443769212,0.005,0.002,0.046,0.005,0.002,0.039
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,198177212,0.007,0.003,0.046,0.005,0.004,0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4124650212,0.007,0.003,0.046,0.004,0.003,0.002
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4129499212,0.007,0.003,0.046,0.004,0.003,0.002
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4140448212,0.007,0.003,0.046,0.005,0.004,0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4193169212,0.772,0.791,-0.046,0.816,0.803,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,73553212,0.123,0.108,0.046,0.112,0.113,-0.001
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,436093212,-0.003,0.003,-0.046,-0.002,0.004,-0.047
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,5007,0.049,0.039,0.046,0.045,0.037,0.039
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,8003,0.059,0.049,0.046,0.053,0.049,0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,257315212,0.052,0.063,-0.046,0.063,0.066,-0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,312603212,-0.003,0.005,-0.046,-0.002,0.005,-0.066
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,440376212,-0.003,0.005,-0.046,-0.002,0.005,-0.066
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4100857212,-0.003,0.005,-0.046,-0.002,0.005,-0.066
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,37016191212,0.007,0.004,0.046,0.005,0.004,0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,40486130212,0.007,0.004,0.046,0.005,0.004,0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,197032212,0.072,0.084,-0.046,0.078,0.087,-0.029
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,198803212,0.072,0.084,-0.046,0.078,0.087,-0.029
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,380378212,0.05,0.04,0.046,0.043,0.041,0.007
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4029423212,0.034,0.027,0.046,0.03,0.028,0.007
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,439776212,-0.003,0.002,-0.046,-0.002,0.002,-0.056
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,37109843212,0.014,0.009,0.045,0.009,0.009,0.001
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,197494212,0.009,0.014,-0.045,0.01,0.014,-0.04
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,23325212,-0.003,0.001,0.045,-0.002,0.001,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4009391212,-0.003,0.001,0.045,-0.002,0.001,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4028238212,-0.003,0.001,0.045,-0.002,0.001,0.023
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4235891212,-0.003,0.001,0.045,-0.002,0.001,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4264107212,-0.003,0.001,0.045,-0.002,0.001,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,46271381212,-0.003,0.001,0.045,-0.002,0.001,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,18003,0.023,0.03,-0.045,0.028,0.03,-0.014
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4291649212,0.009,0.005,0.045,0.005,0.006,-0.009
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,45768812212,0.06,0.05,0.045,0.056,0.053,0.016
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,40480033212,-0.003,0.004,-0.045,0.003,0.004,-0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4153882212,0.003,0.001,0.045,-0.002,0.001,0.019
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,444098212,-0.003,0.003,-0.045,-0.002,0.002,-0.038
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4029498212,0.05,0.04,0.045,0.043,0.042,0.006
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,376683212,0.004,0.002,0.045,0.005,0.002,0.05
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,434153212,0.006,0.003,0.045,0.004,0.003,0.022
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4257441212,0.006,0.003,0.045,0.004,0.003,0.022
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4201390212,0.007,0.004,0.044,0.006,0.004,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4206591212,0.058,0.048,0.044,0.048,0.049,-0.008
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,441646212,-0.003,0.004,-0.044,-0.002,0.003,-0.045
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,442292212,-0.003,0.004,-0.044,-0.002,0.003,-0.045
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,435216212,0.01,0.006,0.044,0.007,0.006,0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4185932212,0.093,0.106,-0.044,0.105,0.108,-0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4193704212,0.168,0.152,0.044,0.152,0.151,0.004
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,197607212,0.003,0.001,0.044,0.003,0.001,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4202828212,0.003,0.001,0.044,0.003,0.001,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4311115212,-0.003,0.004,-0.044,-0.002,0.004,-0.048
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4044391212,0.027,0.02,0.044,0.019,0.021,-0.017
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4048027212,0.027,0.02,0.044,0.019,0.021,-0.017
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4030518212,0.339,0.359,-0.044,0.374,0.368,0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4188331212,0.008,0.004,0.044,0.007,0.005,0.027
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,438557212,0.141,0.126,0.044,0.137,0.134,0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4042728212,0.141,0.126,0.044,0.137,0.134,0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,192359212,0.274,0.293,-0.043,0.312,0.301,0.025
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4062791212,0.007,0.004,0.043,0.005,0.004,0.017
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4191650212,0.008,0.013,-0.043,0.009,0.012,-0.029
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,440940212,0.005,0.008,-0.043,0.004,0.009,-0.063
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4249827212,0.005,0.008,-0.043,0.004,0.009,-0.063
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,255573212,0.125,0.111,0.043,0.125,0.115,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,78232212,-0.003,0.003,-0.043,-0.002,0.003,-0.059
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4166666212,-0.003,0.003,-0.043,-0.002,0.003,-0.059
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,197684212,0.004,0.002,0.043,0.003,0.002,0.016
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,37110208212,0.02,0.015,0.043,0.016,0.015,0.008
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,374384212,-0.003,0.001,0.043,0.003,0.001,0.05
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4002014212,-0.003,0.001,0.043,-0.002,0.001,0.03
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4116809212,-0.003,0.001,0.043,-0.002,0.001,0.027
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4200991212,-0.003,0.001,0.043,0.003,0.001,0.05
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4340391212,-0.003,0.001,0.043,-0.002,0.001,0.024
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,318448212,-0.003,0.002,-0.043,-0.002,0.002,-0.046
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4288734212,0.126,0.112,0.043,0.125,0.116,0.029
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4113547212,0.006,0.003,0.043,0.005,0.003,0.028
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,442019212,0.042,0.034,0.042,0.041,0.037,0.024
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,261600212,0.005,0.002,0.042,0.004,0.002,0.038
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,432881212,0.024,0.018,0.042,0.024,0.019,0.033
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4171394212,0.003,0.001,0.042,0.003,0.001,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4302555212,0.003,0.001,0.042,0.003,0.001,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4057826212,0.004,0.002,0.042,-0.002,0.002,0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4134607212,0.004,0.002,0.042,-0.002,0.002,0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4338039212,0.004,0.002,0.042,0.004,0.002,0.049
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,40489908212,0.004,0.002,0.042,0.005,0.002,0.055
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,80816212,0.006,0.003,0.042,0.005,0.004,0.027
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,442793212,0.259,0.241,0.042,0.248,0.25,-0.005
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,135340212,0.009,0.005,0.042,0.01,0.006,0.044
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,196151212,0.017,0.012,0.042,0.016,0.013,0.026
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4211974212,-0.003,0.003,-0.042,-0.002,0.003,-0.031
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4243475212,-0.003,0.003,-0.042,-0.002,0.003,-0.031
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,36676304212,-0.003,0.003,-0.042,-0.002,0.003,-0.031
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,441969212,0.014,0.009,0.041,0.01,0.009,0.004
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,440072212,0.003,0.001,0.041,0.003,0.001,0.035
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,260139212,0.021,0.015,0.041,0.018,0.016,0.02
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,195581212,-0.003,0.001,0.041,-0.002,0.001,0.026
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4113713212,-0.003,0.001,0.041,-0.002,0.001,0.038
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,432867212,0.428,0.408,0.041,0.421,0.418,0.006
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4042056212,0.428,0.408,0.041,0.421,0.418,0.006
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4051221212,0.428,0.408,0.041,0.421,0.418,0.006
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4051210212,0.14,0.126,0.041,0.137,0.133,0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4239206212,0.14,0.126,0.041,0.137,0.133,0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,40480725212,0.14,0.126,0.041,0.137,0.133,0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,438112212,0.072,0.062,0.041,0.07,0.065,0.021
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,43530950212,0.015,0.011,0.041,0.013,0.009,0.032
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4042074212,0.236,0.219,0.041,0.237,0.229,0.019
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,381591212,0.014,0.01,0.041,0.015,0.01,0.048
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4130995212,-0.003,0.002,-0.041,-0.002,0.002,-0.037
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,320128212,0.418,0.397,0.041,0.392,0.401,-0.02
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,43530687212,0.004,0.002,0.041,0.003,0.002,0.029
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,372654212,0.034,0.027,0.041,0.028,0.028,0.003
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4048875212,-0.003,0.003,-0.041,0.003,0.003,-0.008
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4220313212,-0.003,0.003,-0.041,0.003,0.003,-0.008
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,194133212,0.018,0.013,0.041,0.014,0.014,-0.001
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,315085212,0.007,0.004,0.041,0.007,0.004,0.038
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,201254212,0.01,0.006,0.041,0.006,0.006,-0.002
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,198124212,0.373,0.393,-0.041,0.411,0.403,0.016
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4131797212,0.003,0.005,-0.041,-0.002,0.006,-0.07
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4185673212,0.003,0.005,-0.041,-0.002,0.006,-0.07
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4021405212,0.003,0.001,0.04,0.003,0.001,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4132106212,0.003,0.001,0.04,0.003,0.001,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,439777212,0.243,0.226,0.04,0.235,0.236,-0.001
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4179922212,0.243,0.226,0.04,0.235,0.236,-0.001
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4267432212,0.243,0.226,0.04,0.235,0.236,-0.001
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,435093212,-0.003,0.004,-0.04,-0.002,0.004,-0.054
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4181064212,0.017,0.012,0.04,0.012,0.013,-0.002
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4342885212,0.011,0.007,0.04,0.008,0.007,0.011
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4199233212,0.004,0.007,-0.04,0.003,0.007,-0.064
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,40491455212,0.007,0.004,0.04,0.005,0.004,0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,133857212,-0.003,0.001,0.04,-0.002,0.001,0.025
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,316866212,0.429,0.41,0.04,0.4,0.414,-0.027
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4111213212,0.003,0.005,-0.04,-0.002,0.006,-0.069
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4266809212,0.012,0.008,0.04,0.012,0.009,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,81893212,0.005,0.003,0.04,0.005,0.003,0.037
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4261784212,0.005,0.003,0.04,0.005,0.003,0.037
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,437247212,0.08,0.069,0.04,0.076,0.073,0.014
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,437677212,0.012,0.008,0.04,0.009,0.008,0.008
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4025938212,0.025,0.019,0.04,0.023,0.02,0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4332151212,0.123,0.11,0.04,0.122,0.116,0.019
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,45757363212,0.032,0.025,0.04,0.028,0.027,0.009
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,140214212,0.012,0.008,0.04,0.009,0.009,0.005
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4154801212,0.004,0.002,0.04,0.003,0.002,0.029
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4272488212,0.011,0.007,0.039,0.009,0.007,0.021
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,140673212,0.131,0.118,0.039,0.127,0.12,0.02
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,438130212,0.003,0.001,0.039,0.004,0.001,0.051
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4021397212,0.003,0.001,0.039,0.003,0.001,0.042
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4185758212,0.003,0.001,0.039,0.003,0.001,0.042
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4211657212,0.003,0.001,0.039,0.003,0.001,0.042
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4247120212,0.012,0.008,0.039,0.011,0.009,0.019
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4315806212,-0.003,0.001,0.039,-0.002,0.001,0.032
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,42537709212,-0.003,0.001,0.039,-0.002,0.001,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,432869212,-0.003,0.002,-0.039,-0.002,0.002,-0.051
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4216771212,-0.003,0.002,-0.039,-0.002,0.002,-0.051
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4250163212,-0.003,0.002,-0.039,-0.002,0.002,-0.051
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,432851212,0.015,0.011,0.039,0.014,0.011,0.031
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,201131212,0.02,0.015,0.039,0.016,0.015,0.007
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4094822212,0.004,0.002,0.039,0.004,0.002,0.033
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4320791212,0.013,0.009,0.039,0.013,0.009,0.036
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,321042212,0.019,0.024,-0.039,0.02,0.023,-0.018
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4009713212,0.003,0.005,-0.039,-0.002,0.006,-0.068
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4037303212,0.003,0.005,-0.039,-0.002,0.006,-0.068
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4273391212,0.003,0.005,-0.039,-0.002,0.006,-0.068
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4208786212,0.015,0.011,0.039,0.014,0.011,0.026
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4320803212,0.005,0.002,0.038,0.004,0.002,0.022
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,44783163212,0.025,0.019,0.038,0.023,0.02,0.016
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4103192212,0.067,0.076,-0.038,0.075,0.078,-0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4329847212,0.067,0.076,-0.038,0.075,0.078,-0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4354249212,0.067,0.076,-0.038,0.075,0.078,-0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,198683212,0.003,0.001,0.038,0.003,0.002,0.033
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,439780212,-0.003,0.002,-0.038,-0.002,0.002,-0.049
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,439392212,0.056,0.048,0.038,0.054,0.05,0.016
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,434547212,0.017,0.013,0.038,0.017,0.014,0.026
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4087641212,0.012,0.009,0.038,0.009,0.009,0.002
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4143698212,-0.003,0.004,-0.038,0.002,0.004,-0.025
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4224926212,-0.003,0.001,0.038,-0.002,0.001,0.014
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4154168212,0.005,0.008,-0.038,0.004,0.006,-0.026
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,43020424212,-0.003,0.003,-0.038,-0.002,0.003,-0.052
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4342752212,0.005,0.003,0.038,0.005,0.003,0.035
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,444247212,0.017,0.012,0.038,0.017,0.013,0.034
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,436096212,0.062,0.053,0.038,0.059,0.056,0.012
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4077761212,-0.003,0.002,-0.037,-0.002,0.002,-0.048
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,46269795212,0.025,0.02,0.037,0.023,0.021,0.014
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,433316212,0.015,0.011,0.037,0.01,0.011,-0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4223938212,0.015,0.011,0.037,0.01,0.011,-0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4229392212,0.015,0.011,0.037,0.01,0.011,-0.01
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,259992212,0.004,0.002,0.037,0.003,0.002,0.014
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,45757112212,0.005,0.002,0.037,0.004,0.002,0.031
"cdm_premier_covid_v1240",16733,16736,16741,1,NA,4134132212,-0.003,0.004,-0.037,-0.002,0.003,-0.028
